Parent Category Name	Category Name 	Link	Employee Company	Title	Level	Type	Min Salary	Max Salary	Is Dealable	City/Province	District	Exact Address	Roles	Requirements	Additional Info	Phone	Fax	Ad Added Date
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_8kmx4_e_8v	Сод Монгол Групп	Автын механик	Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Улаанбаатар хот		Монгол улс, Улаанбаатар хот, Сонгинохайрхан дүүрэг, Баянгол дүүрэг, 20-р хороо Үйлдвэрийн бүс 1	-Компанийн тээврийн хэрэгслүүдийн техникийн бүрэн байдал, аюулгүй ажиллагааг хангаж ажилллах -Тээврийн хэрэгслүүдийг үзлэгт оруулж, засварлан засвар үйлчилгээний ажлыг хийх тээврийн хэрэгслий бүртгэл хийх -Үйлчилгээ, засварын бүртгэл хийж, тээврийн хэрэгслийн бүртгэл хийх -Үйл ажиллагааны заавар журмыг дагаж, мөрдөж эвдрэл, гэмтлийг засварлах, сэлбэг хэрэгсэл захиалж урьдчилсан засвар үйлчилгээг хийх -Шаардлагатай ажил үүргийг нэмэлтээр хийж гүйцэтгэх -Ажлын байрны тодорхойлолтонд заагдсан бусад чиг үүрэг	- Хүнд даацын машины оношлогоо, засвар, үйлчилгээ хийх - Автын инженер, Автын механик завсарын чиглэлээр тусгай дунд, болон түүнээс дээш боловсролтой, Мэргэжлийн үнэмлэхтэй төгссөн - Мэргэжлээрээ 2 ба түүнээс дээш жил ажилласан туршлагатай -Асуудлыг шийдвэрлэх чадвартай - Ажлын ачаалал даах чадвартай -Цаг баримталдаг, багаар ажиллах, харилцааны ур чадвартай -Бүтээлч сэтгэлгээтэй,	Улаанбатар хот БГД 20-р хороо үйлдвэрийн бүс 1 Хоол унааны мөнгө байгууллагаас KOVID-19 Вакцинд бүрэн хамрагдсан байх Нэмэлт мэдээллийг 99142531 утсаар холбогдож асууна уу	95071337	None	2022-03-24 14:21
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_vwcvbolxvz	ЛиквиМоли Монгол	Автын туслах механик	Мэргэжилтэн	Бүтэн цагийн	1,000,000	1,200,000		Улаанбаатар хот		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, LiquiMoly workshop, Замын цагдаагийн зүүн талд байрлана.	Хуваарьт заасан техник үйлчилгээ хийнэ; Хөдөлгүүр, хурдны хайрцаг, хүч дамжуулах эд ангийн тослогооны техник үйлчилгээ хийнэ; Ажлын байрны стандартуудыг хэрэгжүүлж эмх цэгц, цэвэр байдлыг хангах;	Авто инженер, механик инженерийн чиглэлээр коллеж, МСҮТ, төгссөн. Хувийн зохион байгуулалттай, техник сэтгэлгээтэй. Ажлын хариуцлага хүлээх чадвартай байх, нягт нямбай байх ачаалал даах чадвартай байх. Тогтвор суурьшилтай ажиллах.	Шинэ төгсөгч байж болно (Ажлын байрны сургалт хийж сургаж авна)	77660003	None	2022-03-15 15:44
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_769k3z5m8g	Ти Ти Си энд Ти ХХК	Механик / Төлөвлөгч /ээлжийн хувиараар/	Мэргэжилтэн	Ээлжийн	1,500,000	1,800,000		Өмнөговь аймаг		Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 15-р хороо, Их Монгол Улсын Гудамж, Моннис Бюлдинг, 5 давхарт	Хүнд даацын тээврийн хэрэгслийн /нүүрс тээврийн/ засвар үйлчилгээг мэргэжлийн өндөр түвшинд хийж гүйцэтгэх	Механик инженерийн их дээд сургууль болон мэргэшүүлэх курс төгссөн Мэргэжлээрээ 3 ба түүнээс дээш жил ажилласан туршлагатай Техникийн мэдлэг сайтай, засвар үйлчилгээ хийх чадвартай Компьютерийн хэрэглээний програмууд дээр ажиллах чадвартай Хариуцлагатай, ажлын ачаалал даах чадвартай Багаар ажиллах чадвартай Хөдөө орон нутагт ээлжийн зохицуулалтаар ажиллах боломжтой	Бүрдүүлэх материал: Их дээд сургууль, коллежийн диплом гэрчилгээ/ хуулбарын хамт Мэргэшүүлэх курс дамжааны үнэмлэх/ хуулбарын хамт Ажилд орохыг хүссэн өргөдөл/ cover letter Иргэний үнэмлэх/ хуулбарын хамт Жолооны үнэмлэх/ хуулбарын хамт 1-2% цээж зураг Өмнөх ажлын газрын тодорхойлолт Ажлаас чөлөөлөгдсөн тушаал/ хуулбарын хамт	77550990	None	2022-03-24 10:09
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_poylyh6pd5	Приус Центр	Автын засварчин	Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Улаанбаатар хот	 Баянгол дүүрэг	Монгол улс, Улаанбаатар хот, Баянгол дүүрэг, БГД, 16-р хороо, Туулын 17-346 PRIUS CENTER	Автомашины бүх төрлийн засвар, үйлчилгээг хийх Засвар үйлчилгээг чанарын өндөр түвшинд гүйцэтгэх Удирдлагаас өгсөн үүрэг даалгаварыг биелүүлэх Үйлчлүүлэгчийн сэтгэл ханамжийг өндөр түвшинд хангаж ажиллах ХАБЭА-н стандартыг чанд мөрдөн ажиллах Ажлын байрны тодорхойлолтод заагдсан ажил үүргийг гүйцэтгэнэ.	Мэргэжлийн үнэмлэхгүй ч авто засварчинаар ажиллаж байсан туршлагатай бол давуу тал болно. Автын инженер чиглэлээр их дээд сургууль, Авто засварчинаар МСҮТ дамжаа төгссөн байвал ажлын туршлага шаардахгүй Харилцаа, хандлага хувийн зохион байгуулалт сайтай Цаашид мэргэжлийн дагуу өсөн дэвших хүсэлтэй Тогтвор суурьшилтай ажиллах чин хүсэлтэй Багаар хамтран ажиллах чадвартай	Biznetwork оор анкетаа илгээх болон өөрийн биеэр ирж анкет бөглөх боломжтой. Хаяг: БГДүүрэг 16-р хороо Туулын 17 /Гандангийн баруун хойно байрлах/ Prius center Төв байр 3 давхар 301 тоот Улаанбааатар хотод 6 салбартай бөгөөд гэртэй нь ойрхон салбарт томилогдон ажиллана	95020011, 95020033, 70113800	None	2022-03-10 13:47
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_sllgkksylz	Юнайтед Белаз Машинери	Үйлчилгээн-й хөнгөн тэрэгний механик (УБ хотод)	Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000	Тохиролцоно	Улаанбаатар хот		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, 1-р хороо, Чингисийн өргөн чөлөө, Баянгол зочид буудлын урд Ландмарк оффис, 8 давхар, зүүн гар талын жигүүр	Улаанбаатар хотод, төв агуулахад уурхайн үйлчилгээнд явдаг хөнгөн тэрэгний засвар үйлчилгээ оношлогоо хийх, техникийн бүрэн бүтэн байдлыг хангах ажиллах.	-механик инженер чиглэлээр их дээд сургууль төгссөн, -хөнгөн тэрэг, оношилгоо засвар үйлчилгээ чиглэлээр ажиллаж байсан туршлагатай, -жолооны үнэмлэхтэй байх, -хариуцлагатай байх,	явуулна уу	99133019	None	2022-03-23 09:40
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_6wyw0_6cok	"ХүдэрМөнх" ХХК	Авто механикч	Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Улаанбаатар хот		Монгол улс, Улаанбаатар хот, Чингэлтэй дүүрэг, 5-р хороо, Тасганы овоо 15150, Их тойруу 17/1, Ялалт плаза 405 тоот	- Бүх төрлийн машины мотор, кропны тос солих - Бүх төрлийн машины оношилгоо, засвар үйлчилгээ хийх	-Авто механик, авто засварчны мэргэжилтэй -Мэргэжлээрээ ажиллаж байсан туршлагатай бол давуу талтай -Цаашид тогтвор суурьшилтай ажиллах -Хариуцлагатай. шаардлага хүлээж авах чадвартай -Цаг сайн баримталдаг, хувийн зохион байгуулалт сайтай -Багаар болон ганцаарчилж ажиллах бүрэн чадвартай	-Ажлын туршалагүй байсан ч бид таныг цалинтай сургаж авна -НДШ, ЭМДШ хуулийн дагуу төлөгдөнө -Цалин сар бүрийн 5. 20-ны өдрүүдэд бууна -Ажилчдын хоолтой	90860000, 11 330243	None	2022-03-22 08:49
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_cajlfxjw7g	Тарант ХХК	Авто засварчин	Мэргэжилтэн	Бүтэн цагийн	1,000,000	1,200,000		Улаанбаатар хот	 Баянзүрх дүүрэг	Монгол улс, Улаанбаатар хот, Баянзүрх дүүрэг, 16-р хороо, 16-р хороолол, Да хүрээ гудамж 97-93тоот	бүх төрлийн авто машинд засвар үйлчилгээ хийх компьютер оношлогоо хийх явах эд анги оношлох	цаг сайн баримталдаг элдэв муу зуршилгүй нягт бамбай өгсөн үүрэг даалгаварыг цаг тухайд нь биелүүлдэг		88105150, 70165150	None	2022-03-21 11:34
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_e2pr-xspwe	Метагро ХХК	Түлшний машины жолооч	Мэргэжил хамаарахгүй	Улирлаар				Хэнтий аймаг		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, Монгол Улс, Улаанбаатар 14241, Сүхбаатар дүүрэг 1-р хороо, Олимпийн гудамж 19А, Шангри-Ла оффис, 24 давхар, Tel: (+976) 7777-8833 Mob: (+976) 86103370	Гүйцэтгэх үүрэг: Хэнтий аймагт газар тариалангийн талбайд түлшний болон том усны машин жолоодно.	Газар тариалангийн салбарт ажиллаж байсан туршлагатайE ангилалын жолоо барих эрхтэйХөдөө орон нутагт ажиллах боломжтой /улирлын/Шингэн зүйлийн тээвэрлэлт хийж байсан туршлагатай.		(+976) 7777-883, 8610-3370	None	2022-03-21 11:06
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_skeggh8qsb	Очир Ундраа ХХК	АВТО ЗАСВАРЧИН /Тээврийн салбарт/	Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Улаанбаатар хот	 Баянзүрх дүүрэг	Монгол улс, Улаанбаатар хот, Баянзүрх дүүрэг, Цайз зах, Б.Доржийн гудамж, Асайт худалдааны төвийн баруун хойно-ОГООТ ХХК	- Механикийн өгсөн үүрэг, зааврын дагуу авто машинд засвар, үйлчилгээ хийх. /Хүнд даацын автомашин, автобус, бага даацын болон суудлын автомашин/ - Ажлын байрны тодорхойлолтын дагуу.	- Авто механикаар их дээд сургууль төгссөн. - Авто засварчин мэргэжлийн үнэмлэхтэй байх. - Мэргэжлээрээ 2 буюу түүнээс дээш жил ажилласан туршлагатай. - Хариуцлагатай, тууштай ажиллах	- Ажлын 5 өдөртэй - 08-17 цаг хүртэл ажиллана. - Шаардлагатай тохиолдолд дуудлагаар томилолтоор ажиллах боломжтой.	99242737, 88054967, 75752537	None	2022-03-10 19:14
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_n4o_9mf29l	Моннис Групп	НИССАН БРЕНД ХАРИУЦСАН БАТАЛГААНЫ АЖИЛТАН /Ниссан/	Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000		Улаанбаатар хот	 Сүхбаатар дүүрэг	Монгол улс, Улаанбаатар хот, Моннис барилга 7 давхар, Дөрвөн улирлын цэцэрлэг, Хан-Уул дүүрэг, 15-р хороо, Улаанбаатар хот 17011, Монгол улс	Fast traslate Icon translate Fast traslate Icon translate Автомашины баталгаатай холбоотой ажлуудыг гүйцэтгэх Анхан шатны оношлогоо хийх Баталгааны хүсэлт үйлдвэрлэгчид илгээж,баталгаажуулах Баталгааны дүрэм, журам боловсруулах Баталгаат засварын тайлан гаргах	Fast traslate Icon translate Механик инженер мэргэжилтэй Англи хэлний ахисан төвшний мэдлэгтэй Авто үйлчилгээний байгууллагад ажиллаж байсан туршлагатай	Fast traslate Icon translate Fast traslate Icon translate	70146885	None	2022-03-21 09:31
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_0m5tgkrzav	Сэрүүн сэлбэ Ххк	Авто засварчин	Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000	Тохиролцоно	Улаанбаатар хот		Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 3 dugaar tshilgaan stantsiin baruun tald	АБТ-ийн дагуу Хайрга, Чулуу бутлуурын үйлдвэрт ажиллана. Хүн машин механизм, тоног төхөөрөмжийн засвар үйлчилгээ хийнэ.	- Ажлын туршлагатай - Хөдөө орон нутагт ажиллах боломжтой байх - Ажилдаа хариуцлагатай байх - Багаар ажиллах чадвартай	Таныг өөрийгөө хөгжүүлэх боломж, найрсаг хамт олон хүлээж байна.	95007980	None	2022-03-20 12:47
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_v3j096hzmi	Заг ХХК	Авто засварчин	Мэргэжилтэн	Бүтэн цагийн	1,000,000	1,200,000	Тохиролцоно	Улаанбаатар хот	 Сүхбаатар дүүрэг	Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, 8-р хороо, Их Эзэн Чингисийн талбай-5, Сити Тауэр, 13 давхар ЗАГ ГРУПП	Хариуцаж буй том, жижиг техник дээр бүх төрлийн засвар үйлчилгээ хийх Инженерийн зааварчилгааны дагуу техникийн бүрэн бүтэн байдлыг хангуулж ажиллах	Авто засварчины сургалтанд суусан, мэргэжлийн үнэмлэхтэй байх Авто засварын талаар суурь онолын мэдлэгтэй Засвар үйлчилгээ хийж байсан 3-с дээш жилийн туршлагатай Авто цахилгааны суурь мэдлэгтэй Хөдөө орон нутагт ростерын зохицуулалтаар ажиллах боломжтой	Үндсэн цалин дээр хээрийн нэмэгдэл, бусад хөнгөлөлт хангамж олгоно.	7735 2482, (11) 352482	None	2022-03-16 14:23
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_i2wp-9ct2h	Ви Ти Икс ХХК	Засварчин	None	Бүтэн цагийн	1,500,000	1,800,000		Улаанбаатар хот	 Сонгинохайрхан дүүрэг	Монгол улс, Улаанбаатар хот, Сонгинохайрхан дүүрэг, 18-р хороо, Москвагийн гудамж 18	Байгууллагын автомашинуудын засвар үйлчилгээ хариуцах	Туршлагатай		89046003	70000550	2022-03-16 14:16
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_dblurn0ae5	Аодэ ХХК	ЗАСВАРЧИН	Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000		Улаанбаатар хот	 Баянгол дүүрэг	Монгол улс, Улаанбаатар хот, Баянгол дүүрэг, 20-р хороо, Үйлдвэрийн баруун бүс хороолол, Нөхөрлөл гудамж, 5 тоот /5 шар, презерийн замын урд талд/	Хүнд машин механизм, тоног төхөөрөмжийн борлуулалтын дараах баталгаат засвар болон төлбөрт засвар үйлчилгээ зэрэг үйл ажиллагааг түргэн шуурхай найдвартай чанарын өндөр түвшинд гүйцэтгэх Харилцагч компаниудад түргэн шуурхай үйлчлэх, харилцагчийн сэтгэл ханамжийг өндөр түвшинд байлгах, үйлчилгээний чанар стандартыг хангаж ажиллах	- Механик инженер мэргэжлээр их дээд сургууль төгссөн - Засварчин болон хүнд автомашины засварчингаар ажиллаж байсан туршлагатай - Багаар ажиллах чадвартай - Ачаалал даах чадвартай -Тогтвор суурьшилтай ажиллах -Эерэг зөв хандлагатай		89096560, 99104995	None	2022-03-16 10:41
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_gtn-ux5v_9	Блюбус ХХК	Автын засварчин	Мэргэжилтэн	Бүтэн цагийн	600,000	800,000		Улаанбаатар хот	 Сонгинохайрхан дүүрэг	Монгол улс, Улаанбаатар хот, СХД 20-р хороо Тээвэрчдийн гудамж Блюбус ХХК	-Засварын ажлыг технологийн дагуу шуурхай гүйцэтгэх -Инженер механик, шалгах механикийн хувиарласан ажлыг зориулалтын ажлын байр талбайд чанартай шуурхай гүйцэтгэх -Хөдөлмөр хамгаалал, галын аюулгүй ажиллагааны дүрмийг чанд биелүүлэн ажиллах	-Автын засварчин хийж байсан туршлагатай -Тусгай дундаас дээш боловсролтой -Багаар ажиллах чадвартай -Эерэг хандлагатай -Тогтвор суурьшилтай ажиллах		88058572	70182180	2022-03-16 10:41
Автомашины засвар үйлчилгээ	Авто засвар	https://www.zangia.mn/job/_0q3znxmyb2	Сейф трэк ххк	Авто засварт засварчин ажилд авна	Мэргэжилтэн	Бүтэн цагийн	1,000,000	1,200,000		Улаанбаатар хот		Монгол улс, Улаанбаатар хот, Баянзүрх дүүрэг 24-р хороо Эрдэнэтолгой Safe Business Center	Автомашины явах эд ангийн засвар үйлчилгээ хийнэ. Ажлын тухтай байраар хангагдсан. Багаж тоног төхөөрөмжөөр хангагдана.	Засварчны сургалт дамжаанд сууж мэрэгжил дээшлүүлсэн бол давуу тал болно. Тогтвор сууришилтай ажиллах чин хүсэлтэй. Төлөв даруу зан чанартай. Харилцааны соёлтой Үйлчлүүлэгчид үнэн зөв мэлээлэл өгч чаддаг байх. Аливаа муу зуршилгүй байх. Архи согтууруулах ундаа хэрэглэдэггүй .	Дэлгэрэнгүй мэлээллийг 96075588 аас авна уу.	99021223	None	2022-03-15 15:02
